Tweet_Id,Datetime,Text,Likes,Retweets,Location
1598463929545818117,2022-12-01 23:47:53+00:00,"So tired of the #instagram bullshit my entire time line is BBL’s, steroid, liberals, celebrities showing their bathrooms instead of reacting about #Balenciaga cough cough #KimKardashian dumb ass",1,0,"Los Angeles, CA"
1598463923409371137,2022-12-01 23:47:52+00:00,bro how is the same people who wanted to cancel balenciaga for being too edgy supporting kanye who is straight up praising Hitler,1,0,13th floor
1598463916895502337,2022-12-01 23:47:50+00:00,"@LeighStewy I am curious to know if the mask he’s wearing is Balenciaga. It sure is reminiscent of his attire to the 2021 Met Gala, which was Balenciaga. Haven’t heard if he has spoken about their recent campaign.",1,0,
1598463911292186625,2022-12-01 23:47:49+00:00,"#ShineALight  #lightothedarkness 
#FashionGate #BalenciagaGate #Balenciaga 
THIS IS NOT A THEORY #truth",1,1,Congress1871
1598463909308108800,2022-12-01 23:47:48+00:00,LMAO not Candice coming for Kim after the balenciaga shit show. Has she commented yet on Kanye’s hitler interview??,0,0,
1598463904828497922,2022-12-01 23:47:47+00:00,I’m no lawyer or photographer but I do have common sense and for Balenciaga to sue the photographer and expect people to believe they were unaware of the set is crazy to me.they must think we are stupid because it was all preaproved by several people before being published!,2,1,"Florida, USA"
1598463898637705225,2022-12-01 23:47:46+00:00,If you are up in arms about Balenciaga just wait until you find out about Louis Vuitton red soled shoes and what they are made out of.,0,0,
1598463856623648769,2022-12-01 23:47:36+00:00,@DailyLoud Do they think Balenciaga cares about things that are already purchased….. they ate glue as kids 🤦‍♀️,1,0,Big City Big Lights
1598463856208187392,2022-12-01 23:47:35+00:00,Kanye trying to distract from the fact Balenciaga is part of a whole pedofile ring and who knows what Kim K has to do with it #BalenciagaGate,1,1,"Kansas City, MO"
1598463775056842753,2022-12-01 23:47:16+00:00,It’s insane how y’all dragged Kanye and kyrie but silent on balenciaga,4,0,
1598463771206635520,2022-12-01 23:47:15+00:00,"Baal enci aga - Baal is king 

""Baal is a Christian demon who was ranked as the first and principal king in Hell""

And if you don't know now you know
#BalenciagaGate 
#Balenciaga",0,0,
1598463697198125056,2022-12-01 23:46:58+00:00,"@ElijahSchaffer He also defened Balenciaga, did free advertising for them, and refused to show his face like a coward.",0,0,
1598463681754501121,2022-12-01 23:46:54+00:00,There are a lot of celebrities going out of their way to show their Balenciaga gear on socials just know that we see you!,4,0,
1598463665845538818,2022-12-01 23:46:50+00:00,@NinjaSwingSword You forgot Balenciaga,0,0,United States
1598463664012800002,2022-12-01 23:46:50+00:00,"Hey Balenciaga, great replacement for your spokesperson. #balenciaga #kimkardashian https://t.co/FJHnIIeSQ0",0,0,
1598463663484309504,2022-12-01 23:46:50+00:00,"@XXL anywaysss ,dont let that distract you from #Balenciaga https://t.co/295oQlb1YX",7,3,in the projects without Pat
1598463633213759488,2022-12-01 23:46:42+00:00,"I don't know who she is but she did the right thing 👍
Brittany Aldean throws out bags of Balenciaga amid controversy https://t.co/sMdUIYa8JA via @DailyMailCeleb",1,0,Oppressistan
1598463632463085568,2022-12-01 23:46:42+00:00,"@ye
I get it now.
he was calling out the hypocrisy. Gotta hear the whole thing.
Hitler + Stalin were time mag men of the year 
Nazis gave us nasa, bayer/Monsanto, Volkswagen 
He called out balenciaga and porn and child trafficking 
Alex could have asked better follow-up  ?s",1,0,United States
1598463625265553408,2022-12-01 23:46:40+00:00,@olejpf I’ll have to catch the episode. I believe Ye has some truths in there that some don’t want to hear. It is interesting how they treat individuals like Ye and Kyrie but stand by their balenciaga relationships. I guess #moneymatters,0,0,"Austin, Tx."
1598463621792763905,2022-12-01 23:46:40+00:00,"@N8te4u @trad_west_ @elonmusk @kanyewest Look, if you are simply denying the things we are seeing (some of them specially evil, as Balenciaga's advertisements), you are not only wicked, you are deeply stupid or you collaborate with them.",0,0,España
1598463621205749761,2022-12-01 23:46:39+00:00,"🚨 alert 🚨 

Don’t let the #Balenciaga event go away because of #ye 

Keep that in the NEWS!!!!!!",0,0,
1598463614591156228,2022-12-01 23:46:38+00:00,Love you Lee. #Balenciaga https://t.co/KliDZRjtB7,0,0,United States
1598463610447331328,2022-12-01 23:46:37+00:00,Everyone I see talking about Kanye still hasn’t said shit about balenciaga or how Kim Kardashians statement about balenciaga was so shit. I bet you guys will still watch her show tho. How is it that she was so fast to call Kanye manic but took 6 days to respond to pedophilia???😂,0,0,Makeouthill 
1598463601097981954,2022-12-01 23:46:35+00:00,Wife of conservative country star Jason Aldean goes viral with photo carrying two big trash bags filled with Balenciaga gear… https://t.co/AUcdQ9qBiW,0,0,
1598463550586228737,2022-12-01 23:46:23+00:00,@jpak1888 @flowerlover0011 @PalmerReport Yes I know but then what balenciaga deserve all the shades .,1,0,London
1598463507040964608,2022-12-01 23:46:12+00:00,I’m gonna burn all my balenciaga shit when I get off work. It’s gonna be real easy since I don’t own any. 🤷🏾‍♂️,6,0,"Las Vegas, NV"
1598463501298798593,2022-12-01 23:46:11+00:00,"@THE_SWAMPYTIMES @GadSaad @kanyewest Not so sure. As an artist, he may be wearing it to demonstrate that it's his creative/intellectual property, not Balenciaga's. Ye said that perhaps the Balenciaga photo scandal was done to impact him &amp; his designs. Anyways...who knows what his true perspective is, only he knows.",1,0,"Dystopia, Canada "
1598463501290307584,2022-12-01 23:46:11+00:00,The Balenciaga Ad Scandal Is Worse Than You Think 🤢 https://t.co/i6kHC2beRI via @YouTube,0,0,
1598463494193836033,2022-12-01 23:46:09+00:00,@KimKardashian Did you cut ties with Balenciaga? If not why not?,1,0,"California, USA"
1598463492109258754,2022-12-01 23:46:09+00:00,@45Jbama @PotaahR man bro after seeing this balenciaga shit bro i think you were right man. Shits fd up. I wonder how many more things we get fed withoit us knowing,0,0,"Nairobi, Kenya"
1598463488749457408,2022-12-01 23:46:08+00:00,people are destroying their balenciaga clothing items https://t.co/wrQ3g0peL5,1184,374,Best news site on interwebs.
1598463482948616196,2022-12-01 23:46:07+00:00,@M4D3R0 @rich_r_k @ksenijapavlovic @MikhailaFuller @BALENCIAGA @KimKardashian Probably can’t find it on Balenciaga’s webpage. Let me know if you do.,0,0,
1598463454524116993,2022-12-01 23:46:00+00:00,@marymagda1ean @gh0stg1rlaudr3y @ppmilk54 what yall expect he like balenciaga 😭💯,1,0,Japan
1598463429983244289,2022-12-01 23:45:54+00:00,With all the Balenciaga talk goin on(and it’s meaning in other languages) I remember a woman on hea posted pics of Aliester Crowley books n her sayin she was finna go in. I tried to let her know better but she didn’t care… 🥴,2,0,Uaxashaktun Ak Pakal Nation
1598463361452474368,2022-12-01 23:45:38+00:00,"@kbstaller @Jennier87Ramos @TMZ https://t.co/YnGX7jIl3W
And how many of these news outlets talked about balenciaga? I bet they’ve all talked about Ye.",0,0,
1598463342192267264,2022-12-01 23:45:33+00:00,"@TennilleAmor According to reports, I have heard their parents work for Balenciaga",1,0,"Minneapolis, MN"
1598463337259761664,2022-12-01 23:45:32+00:00,"@TGC_Cartoonist Thank you for your work 🙏 I’m all for canceling Balenciaga, but let’s not do it off poor translations",19,0,
1598463258884820992,2022-12-01 23:45:13+00:00,Lauren Burnham and Arie Luyendyk Jr. Burn Balenciaga shoes https://t.co/tcKpDMPqbP,0,0,New Jersey
1598463214098198531,2022-12-01 23:45:02+00:00,@maxberger @elonmusk And you didn’t condemn balenciaga. Does that make you pedo sympathizer,0,0,
1598463209157316609,2022-12-01 23:45:01+00:00,@KarlousM Like balenciaga,1,0,Somewhere in motion
1598463193357389824,2022-12-01 23:44:57+00:00,@KimKardashian If you don't break away from Balenciaga. You actively support pedophiles. This was no accident. Condemn and denounce them or be a pedo sympathizer!!!,0,0,
1598463185601830912,2022-12-01 23:44:56+00:00,"It’s bigger than #balenciaga 

H/T @trinitysky

@trinitysky https://t.co/anldJ2EHpC",0,0,
1598463183559221248,2022-12-01 23:44:55+00:00,Baal Distances Self From Balenciaga https://t.co/VoWhSCTozi via @TheBabylonBee,0,0,Québec
1598463182796128256,2022-12-01 23:44:55+00:00,"@TheQuartering @SydneyLWatson Obviously:
1) Kanye and the chances he'll run as a Democrat to troll the blue hairs and journos
2) Balenciaga and their demonic fixation on pudding people 
3) Neuralink
4) the clear evidence the we have entered the next layer of Hell",0,0,"New Jersey, USA"
1598463181126598656,2022-12-01 23:44:55+00:00,Baal Distances Self From Balenciaga https://t.co/05Y8zhdgLZ via @TheBabylonBee,0,0,"Holland, MI"
1598463138038530048,2022-12-01 23:44:44+00:00,Balenciaga. Men can’t bear children.  https://t.co/pnfvlmbHwn,0,0,United States
1598463132816797696,2022-12-01 23:44:43+00:00,“She just knew that Balenciaga’s new Spotted Cucumber Beetle line would finally put her on the map.”,4,1,"Pennsylvania, USA"
1598463095906918405,2022-12-01 23:44:34+00:00,@kdollsweety Good question! Maybe they own a lot of Balenciaga products! Now would not be a good time to wear it . This is a great video about it https://t.co/CPG7ugKMyr,0,0,
1598463083176919042,2022-12-01 23:44:31+00:00,@LangmanVince “She just knew that Balenciaga’s new Spotted Cucumber Beetle line would finally put her on the map.”,1,0,"Pennsylvania, USA"
1598462996988174336,2022-12-01 23:44:11+00:00,Lauren Burnham and Arie Luyendyk Jr. Burn Balenciaga Shoes https://t.co/s5Gdt5EnLD,0,0,"California, USA"
1598462957746360320,2022-12-01 23:44:01+00:00,"@esotericbot Kim in her Balenciaga rags, Baal is Not the king Jesus Christ is the king of kings",0,0,
1598462938720997383,2022-12-01 23:43:57+00:00,Media still trying to ignore what @Balenciaga did. Glad he brought it up.,1,0,anywhere and everywhere 
1598462922891878402,2022-12-01 23:43:53+00:00,@RPBren @marvwon What’s even worse is balenciaga and notice how your favorite celebrities are quiet about it but thank god for white fashion designers bc nobody would feel good about themselves without them,2,0,United States
1598462906420666368,2022-12-01 23:43:49+00:00,Lebron brought up jerry jones in an attempt to avoid balenciaga questions,2,0,"Alabama, USA"
1598462851827781632,2022-12-01 23:43:36+00:00,"umm... they are brethren branch dont get it twisted.
when a big company like this fails, they gotta pin the blame some where and photographers creative directors do not do anything unless they are or were TOLD by balenciaga to do so. https://t.co/BoGlvNW0nK",0,0,⛏
1598462823285547009,2022-12-01 23:43:29+00:00,Another #balenciaga designer speaks out. And yes... He is also full of shit. #KanyeWest #ye the truth is out.,0,0,
1598462792553869312,2022-12-01 23:43:22+00:00,Celebrities Cut Ties With Balenciaga After MyPillow Spotted In Photo Shoot https://t.co/hM9e1DvwAe via @TheBabylonBee,1,0,
1598462757459869702,2022-12-01 23:43:14+00:00,"@nyetengale Cristóbal Balenciaga, a Basque was the sole founder of the haute couture house Balenciaga.
It was the creator of elegant and beautiful dresses. 
He must be turning in his grave seeing that his once upon a time company, is now in the hands of sickening people. https://t.co/WNaMt1BFlt",2,0,
1598462744776302593,2022-12-01 23:43:11+00:00,"@JackPosobiec Paul's Hammer Fight
FTX
Balenciaga 

Poof",1,0,
1598462729362497538,2022-12-01 23:43:07+00:00,@Grimlock1974 @ryanraze @bden_19 @DeeGeeMan59 @Steve_McKroskey @RicflairsFather @hodgetwins Why don’t u just look into pedo laws in Ca and Soros installed DAs for examples. The latest Balenciaga scandal shows one example clearly. An unjust SC decision. Just a tiny fraction of what we see happing to our precious country. Brazil’s SC is even worse it seems😢,0,0,
1598462720340365319,2022-12-01 23:43:05+00:00,"@Time_2_Tango @WholeMarsBlog @gregg_re It seems so, if you read the article.  It looks like performance art, from a half crazy artist bringing up Nazis (Ukraine) and Balenciaga because that's the stuff he feels we need to be talking about.  Even if he destroys himself in the process.",1,0,"Pennsylvania, USA"
1598462714221039616,2022-12-01 23:43:03+00:00,Andy Vermaut shares:Lauren Burnham and Arie Luyendyk Jr. Burn Balenciaga Shoes:… https://t.co/9sPIZdvLO3 Thank you. https://t.co/Aiwskbt4tu,0,0,"Diksmuide, België"
1598462675406802945,2022-12-01 23:42:54+00:00,@isaperezxx Send it to me. Because I have to give myself a howler on tomorrows pod because I spoke about the balenciaga with a Gucci hat on. It stinks.,0,0,"Peaceful Valley, WA"
1598462661972619264,2022-12-01 23:42:51+00:00,"Baal enci aga is latin for Baal is King. Satanic company was right in front of our face. They don't condemn it, check out some of their runway shows. They are pure evil. #Balenciaga",0,0,
1598462629580017665,2022-12-01 23:42:43+00:00,@JackPosobiec Kanye worked with Balenciaga.  Today he came out with that alex jones interview to distract?,0,0,Cyber Town USA
1598462583337803776,2022-12-01 23:42:32+00:00,Google “baal and balenciaga”                        Wild.,0,0,
1598462556456488961,2022-12-01 23:42:26+00:00,@Nater69915279 The fact he was wearing a Balenciaga mask during his AJ interview makes me wonder.,0,0,
1598462544481771520,2022-12-01 23:42:23+00:00,Yoooooo! The #Balenciaga story just got even DEEPER! Wholly! Anyone wearing that shit is a fuckin devil!,0,0,"Toronto, Ontario"
1598462498088550402,2022-12-01 23:42:12+00:00,"Everyone is talking about Balenciaga right now, so Nat (@NatBiase) and Kat (@Kay_Whoa) summarized the entire scandal in one bite-sized clip! 

WATCH @MissUShow: https://t.co/9qMOLE8B9V https://t.co/C0n0VC3IQA",43,21,Canada and the world
1598462471538360320,2022-12-01 23:42:05+00:00,The luxury fashion brand #Balenciaga published a campaign featuring children holding teddy bears dressed in sexually suggestive attire involving bondage. We stand against this sexually exploitive and disturbing portrayal of children. https://t.co/4wL4RnQZyH,219,97,
1598462461468106753,2022-12-01 23:42:03+00:00,"Boooooi if #Nike did some #Balenciaga shit, Black folks we’d have some decisions to make, u hear me?!?!
#AlBUCKquerque",0,0,"Albuquerque, NM"
1598462460494843906,2022-12-01 23:42:03+00:00,"@nocontxthiphop anyways , #BALENCIAGA https://t.co/jUlQYgo7Xf",1,0,in the projects without Pat
1598462447362473985,2022-12-01 23:42:00+00:00,"@jpofferz_ttv @StarmaNrvz @ddoubledom1 @Class Kanye’s made lots of good points since he’s been waking up. Especially funny how after he cut ties with balenciaga, they were discovered to be involved with child p#rnagraphy and demonic stuff. Not just a councidence. He makes great points against the elites Aswell as Hollywood.",6,0,Athens Greece 
